Date,User,Kind,Max Mode,Model,Tokens,Cost
"Jul 5, 04:49 PM","You","ultra","Yes","claude-4-sonnet-thinking","46,150","Included"
"Jul 5, 04:49 PM","You","ultra","Yes","claude-4-sonnet-thinking","77,628","Included"
"Jul 5, 04:49 PM","You","ultra","Yes","claude-4-sonnet-thinking","45,188","Included"
"Jul 5, 04:49 PM","You","ultra","Yes","claude-4-sonnet-thinking","44,636","Included"
"Jul 5, 04:49 PM","You","ultra","Yes","claude-4-sonnet-thinking","65,746","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","42,939","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","65,550","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","59,485","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","42,648","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","59,282","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","42,086","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","39,229","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","59,122","Included"
"Jul 5, 04:48 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","38,989","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","58,711","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","52,808","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","38,825","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","52,595","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","52,438","Included"
"Jul 5, 04:48 PM","You","ultra","Yes","claude-4-sonnet-thinking","52,187","Included"
"Jul 5, 04:47 PM","You","ultra","Yes","claude-4-sonnet-thinking","177,380","Included"
"Jul 5, 04:47 PM","You","ultra","Yes","claude-4-sonnet-thinking","146,086","Included"
"Jul 5, 04:47 PM","You","ultra","Yes","claude-4-sonnet-thinking","145,774","Included"
"Jul 5, 04:47 PM","You","ultra","Yes","claude-4-sonnet-thinking","51,713","Included"
"Jul 5, 04:47 PM","You","ultra","Yes","claude-4-sonnet-thinking","145,497","Included"
"Jul 5, 04:47 PM","You","ultra","Yes","claude-4-sonnet-thinking","144,923","Included"
"Jul 5, 04:46 PM","You","ultra","Yes","claude-4-sonnet-thinking","144,380","Included"
"Jul 5, 04:46 PM","You","ultra","Yes","claude-4-sonnet-thinking","143,801","Included"
"Jul 5, 04:46 PM","You","ultra","Yes","claude-4-sonnet-thinking","143,206","Included"
"Jul 5, 04:46 PM","You","ultra","Yes","claude-4-sonnet-thinking","138,504","Included"
"Jul 5, 04:45 PM","You","ultra","Yes","claude-4-sonnet-thinking","137,941","Included"
"Jul 5, 04:44 PM","You","ultra","Yes","claude-4-sonnet-thinking","46,529","Included"
"Jul 5, 04:44 PM","You","ultra","Yes","claude-4-sonnet-thinking","142,437","Included"
"Jul 5, 04:44 PM","You","ultra","Yes","claude-4-sonnet-thinking","136,792","Included"
"Jul 5, 04:43 PM","You","ultra","Yes","claude-4-sonnet-thinking","142,205","Included"
"Jul 5, 04:43 PM","You","ultra","Yes","claude-4-sonnet-thinking","137,421","Included"
"Jul 5, 04:42 PM","You","ultra","Yes","claude-4-sonnet-thinking","141,623","Included"
"Jul 5, 04:42 PM","You","ultra","Yes","claude-4-sonnet-thinking","132,420","Included"
"Jul 5, 04:42 PM","You","ultra","Yes","claude-4-sonnet-thinking","141,124","Included"
"Jul 5, 04:42 PM","You","ultra","Yes","claude-4-sonnet-thinking","130,086","Included"
"Jul 5, 04:42 PM","You","ultra","Yes","claude-4-sonnet-thinking","129,723","Included"
"Jul 5, 04:42 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 5, 04:42 PM","You","ultra","Yes","claude-4-sonnet-thinking","129,488","Included"
"Jul 5, 04:42 PM","You","ultra","Yes","claude-4-sonnet-thinking","140,182","Included"
"Jul 5, 04:42 PM","You","ultra","Yes","claude-4-sonnet-thinking","138,098","Included"
"Jul 5, 04:42 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","127,833","Included"
"Jul 5, 04:42 PM","You","ultra","Yes","claude-4-sonnet-thinking","127,479","Included"
"Jul 5, 04:42 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 5, 04:42 PM","You","ultra","Yes","claude-4-sonnet-thinking","137,230","Included"
"Jul 5, 04:41 PM","You","ultra","Yes","claude-4-sonnet-thinking","126,024","Included"
"Jul 5, 04:41 PM","You","ultra","Yes","claude-4-sonnet-thinking","137,073","Included"
"Jul 5, 04:41 PM","You","ultra","Yes","claude-4-sonnet-thinking","121,557","Included"
"Jul 5, 04:41 PM","You","ultra","Yes","claude-4-sonnet-thinking","135,956","Included"
"Jul 5, 04:41 PM","You","ultra","Yes","claude-4-sonnet-thinking","121,307","Included"
"Jul 5, 04:41 PM","You","ultra","Yes","claude-4-sonnet-thinking","134,765","Included"
"Jul 5, 04:41 PM","You","ultra","Yes","claude-4-sonnet-thinking","120,842","Included"
"Jul 5, 04:41 PM","You","ultra","Yes","claude-4-sonnet-thinking","133,914","Included"
"Jul 5, 04:41 PM","You","ultra","Yes","claude-4-sonnet-thinking","119,466","Included"
"Jul 5, 04:40 PM","You","ultra","Yes","claude-4-sonnet-thinking","133,437","Included"
"Jul 5, 04:40 PM","You","ultra","Yes","claude-4-sonnet-thinking","117,206","Included"
"Jul 5, 04:40 PM","You","ultra","Yes","claude-4-sonnet-thinking","116,922","Included"
"Jul 5, 04:40 PM","You","ultra","Yes","claude-4-sonnet-thinking","133,176","Included"
"Jul 5, 04:40 PM","You","ultra","Yes","claude-4-sonnet-thinking","114,458","Included"
"Jul 5, 04:40 PM","You","ultra","Yes","claude-4-sonnet-thinking","132,054","Included"
"Jul 5, 04:40 PM","You","ultra","Yes","claude-4-sonnet-thinking","114,188","Included"
"Jul 5, 04:40 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","111,364","Included"
"Jul 5, 04:40 PM","You","ultra","Yes","claude-4-sonnet-thinking","111,045","Included"
"Jul 5, 04:40 PM","You","ultra","Yes","claude-4-sonnet-thinking","131,348","Included"
"Jul 5, 04:39 PM","You","ultra","Yes","claude-4-sonnet-thinking","110,023","Included"
"Jul 5, 04:39 PM","You","ultra","Yes","claude-4-sonnet-thinking","109,759","Included"
"Jul 5, 04:39 PM","You","ultra","Yes","claude-4-sonnet-thinking","108,531","Included"
"Jul 5, 04:39 PM","You","ultra","Yes","claude-4-sonnet-thinking","99,033","Included"
"Jul 5, 04:39 PM","You","ultra","Yes","claude-4-sonnet-thinking","130,967","Included"
"Jul 5, 04:39 PM","You","ultra","Yes","claude-4-sonnet-thinking","98,833","Included"
"Jul 5, 04:39 PM","You","ultra","Yes","claude-4-sonnet-thinking","127,562","Included"
"Jul 5, 04:39 PM","You","ultra","Yes","claude-4-sonnet-thinking","98,639","Included"
"Jul 5, 04:39 PM","You","ultra","Yes","claude-4-sonnet-thinking","117,230","Included"
"Jul 5, 04:39 PM","You","ultra","Yes","claude-4-sonnet-thinking","89,819","Included"
"Jul 5, 04:38 PM","You","ultra","Yes","claude-4-sonnet-thinking","116,841","Included"
"Jul 5, 04:38 PM","You","ultra","Yes","claude-4-sonnet-thinking","108,640","Included"
"Jul 5, 04:38 PM","You","ultra","Yes","claude-4-sonnet-thinking","107,542","Included"
"Jul 5, 04:38 PM","You","ultra","Yes","claude-4-sonnet-thinking","103,141","Included"
"Jul 5, 04:38 PM","You","ultra","Yes","claude-4-sonnet-thinking","102,899","Included"
"Jul 5, 04:38 PM","You","ultra","Yes","claude-4-sonnet-thinking","91,478","Included"
"Jul 5, 04:38 PM","You","ultra","Yes","claude-4-sonnet-thinking","102,421","Included"
"Jul 5, 04:37 PM","You","ultra","Yes","claude-4-sonnet-thinking","90,421","Included"
"Jul 5, 04:37 PM","You","ultra","Yes","claude-4-sonnet-thinking","50,917","Included"
"Jul 5, 04:37 PM","You","ultra","Yes","claude-4-sonnet-thinking","132,452","Included"
"Jul 5, 04:37 PM","You","ultra","Yes","claude-4-sonnet-thinking","89,953","Included"
"Jul 5, 04:37 PM","You","ultra","Yes","claude-4-sonnet-thinking","132,297","Included"
"Jul 5, 04:37 PM","You","ultra","Yes","claude-4-sonnet-thinking","89,136","Included"
"Jul 5, 04:37 PM","You","ultra","Yes","claude-4-sonnet-thinking","132,202","Included"
"Jul 5, 04:37 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","88,412","Included"
"Jul 5, 04:37 PM","You","ultra","Yes","claude-4-sonnet-thinking","87,609","Included"
"Jul 5, 04:36 PM","You","ultra","Yes","claude-4-sonnet-thinking","85,790","Included"
"Jul 5, 04:36 PM","You","ultra","Yes","claude-4-sonnet-thinking","84,721","Included"
"Jul 5, 04:36 PM","You","ultra","Yes","claude-4-sonnet-thinking","81,595","Included"
"Jul 5, 04:36 PM","You","ultra","Yes","claude-4-sonnet-thinking","81,266","Included"
"Jul 5, 04:36 PM","You","ultra","Yes","claude-4-sonnet-thinking","80,583","Included"
"Jul 5, 04:36 PM","You","ultra","Yes","claude-4-sonnet-thinking","80,034","Included"
"Jul 5, 04:35 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","78,822","Included"
"Jul 5, 04:35 PM","You","ultra","Yes","claude-4-sonnet-thinking","78,588","Included"
"Jul 5, 04:35 PM","You","ultra","Yes","claude-4-sonnet-thinking","76,433","Included"
"Jul 5, 04:35 PM","You","ultra","Yes","claude-4-sonnet-thinking","74,941","Included"
"Jul 5, 04:35 PM","You","ultra","Yes","claude-4-sonnet-thinking","131,295","Included"
"Jul 5, 04:35 PM","You","ultra","Yes","claude-4-sonnet-thinking","130,761","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","74,112","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","129,644","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","72,860","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","129,072","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","128,361","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","71,431","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","127,970","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","70,914","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","127,071","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","126,776","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","70,251","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","126,658","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","69,587","Included"
"Jul 5, 04:34 PM","You","ultra","Yes","claude-4-sonnet-thinking","126,384","Included"
"Jul 5, 04:33 PM","You","ultra","Yes","claude-4-sonnet-thinking","67,000","Included"
"Jul 5, 04:33 PM","You","ultra","Yes","claude-4-sonnet-thinking","125,351","Included"
"Jul 5, 04:33 PM","You","ultra","Yes","claude-4-sonnet-thinking","124,054","Included"
"Jul 5, 04:33 PM","You","ultra","Yes","claude-4-sonnet-thinking","123,332","Included"
"Jul 5, 04:33 PM","You","ultra","Yes","claude-4-sonnet-thinking","66,712","Included"
"Jul 5, 04:33 PM","You","ultra","Yes","claude-4-sonnet-thinking","122,760","Included"
"Jul 5, 04:33 PM","You","ultra","Yes","claude-4-sonnet-thinking","65,499","Included"
"Jul 5, 04:33 PM","You","ultra","Yes","claude-4-sonnet-thinking","122,027","Included"
"Jul 5, 04:33 PM","You","ultra","Yes","claude-4-sonnet-thinking","59,967","Included"
"Jul 5, 04:33 PM","You","ultra","Yes","claude-4-sonnet-thinking","121,836","Included"
"Jul 5, 04:32 PM","You","ultra","Yes","claude-4-sonnet-thinking","57,581","Included"
"Jul 5, 04:32 PM","You","ultra","Yes","claude-4-sonnet-thinking","57,230","Included"
"Jul 5, 04:32 PM","You","ultra","Yes","claude-4-sonnet-thinking","121,370","Included"
"Jul 5, 04:32 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","56,492","Included"
"Jul 5, 04:32 PM","You","ultra","Yes","claude-4-sonnet-thinking","120,049","Included"
"Jul 5, 04:32 PM","You","ultra","Yes","claude-4-sonnet-thinking","111,473","Included"
"Jul 5, 04:32 PM","You","ultra","Yes","claude-4-sonnet-thinking","55,885","Included"
"Jul 5, 04:32 PM","You","ultra","Yes","claude-4-sonnet-thinking","111,008","Included"
"Jul 5, 04:32 PM","You","ultra","Yes","claude-4-sonnet-thinking","54,194","Included"
"Jul 5, 04:32 PM","You","ultra","Yes","claude-4-sonnet-thinking","52,869","Included"
"Jul 5, 04:32 PM","You","ultra","Yes","claude-4-sonnet-thinking","109,265","Included"
"Jul 5, 04:31 PM","You","ultra","Yes","claude-4-sonnet-thinking","52,553","Included"
"Jul 5, 04:31 PM","You","ultra","Yes","claude-4-sonnet-thinking","108,772","Included"
"Jul 5, 04:31 PM","You","ultra","Yes","claude-4-sonnet-thinking","108,114","Included"
"Jul 5, 04:31 PM","You","ultra","Yes","claude-4-sonnet-thinking","47,935","Included"
"Jul 5, 04:31 PM","You","ultra","Yes","claude-4-sonnet-thinking","107,706","Included"
"Jul 5, 04:31 PM","You","ultra","Yes","claude-4-sonnet-thinking","107,099","Included"
"Jul 5, 04:31 PM","You","ultra","Yes","claude-4-sonnet-thinking","106,168","Included"
"Jul 5, 04:30 PM","You","ultra","Yes","claude-4-sonnet-thinking","105,104","Included"
"Jul 5, 04:30 PM","You","ultra","Yes","claude-4-sonnet-thinking","98,959","Included"
"Jul 5, 04:30 PM","You","ultra","Yes","claude-4-sonnet-thinking","98,696","Included"
"Jul 5, 04:30 PM","You","Aborted, Not Charged","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 5, 04:30 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 5, 04:30 PM","You","ultra","Yes","claude-4-sonnet-thinking","98,347","Included"
"Jul 5, 04:30 PM","You","ultra","Yes","claude-4-sonnet-thinking","98,224","Included"
"Jul 5, 04:30 PM","You","ultra","Yes","claude-4-sonnet-thinking","98,030","Included"
"Jul 5, 04:30 PM","You","ultra","Yes","claude-4-sonnet-thinking","97,922","Included"
"Jul 5, 04:30 PM","You","ultra","Yes","claude-4-sonnet-thinking","97,493","Included"
"Jul 5, 04:28 PM","You","ultra","Yes","claude-4-sonnet-thinking","97,218","Included"
"Jul 5, 04:27 PM","You","ultra","Yes","claude-4-sonnet-thinking","95,126","Included"
"Jul 5, 04:27 PM","You","ultra","Yes","claude-4-sonnet-thinking","71,518","Included"
"Jul 5, 04:27 PM","You","ultra","Yes","claude-4-sonnet-thinking","61,857","Included"
"Jul 5, 04:24 PM","You","ultra","Yes","claude-4-sonnet-thinking","61,644","Included"
"Jul 5, 04:23 PM","You","ultra","Yes","claude-4-sonnet-thinking","171,209","Included"
"Jul 5, 04:23 PM","You","ultra","Yes","claude-4-sonnet-thinking","134,771","Included"
"Jul 5, 04:22 PM","You","ultra","Yes","claude-4-sonnet-thinking","134,543","Included"
"Jul 5, 04:22 PM","You","ultra","Yes","claude-4-sonnet-thinking","133,792","Included"
"Jul 5, 04:22 PM","You","ultra","Yes","claude-4-sonnet-thinking","133,071","Included"
"Jul 5, 04:22 PM","You","ultra","Yes","claude-4-sonnet-thinking","132,782","Included"
"Jul 5, 04:22 PM","You","ultra","Yes","claude-4-sonnet-thinking","132,470","Included"
"Jul 5, 04:21 PM","You","ultra","Yes","claude-4-sonnet-thinking","132,153","Included"
"Jul 5, 04:21 PM","You","ultra","Yes","claude-4-sonnet-thinking","131,499","Included"
"Jul 5, 04:21 PM","You","ultra","Yes","claude-4-sonnet-thinking","131,242","Included"
"Jul 5, 04:21 PM","You","ultra","Yes","claude-4-sonnet-thinking","129,096","Included"
"Jul 5, 04:20 PM","You","ultra","Yes","claude-4-sonnet-thinking","128,819","Included"
"Jul 5, 04:20 PM","You","ultra","Yes","claude-4-sonnet-thinking","128,275","Included"
"Jul 5, 04:20 PM","You","ultra","Yes","claude-4-sonnet-thinking","128,064","Included"
"Jul 5, 04:19 PM","You","ultra","Yes","claude-4-sonnet-thinking","127,751","Included"
"Jul 5, 04:19 PM","You","ultra","Yes","claude-4-sonnet-thinking","126,985","Included"
"Jul 5, 04:19 PM","You","ultra","Yes","claude-4-sonnet-thinking","126,726","Included"
"Jul 5, 04:19 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","0","Included"
"Jul 5, 04:19 PM","You","ultra","Yes","claude-4-sonnet-thinking","125,680","Included"
"Jul 5, 04:19 PM","You","ultra","Yes","claude-4-sonnet-thinking","125,431","Included"
"Jul 5, 04:18 PM","You","ultra","Yes","claude-4-sonnet-thinking","125,255","Included"
"Jul 5, 04:18 PM","You","ultra","Yes","claude-4-sonnet-thinking","124,231","Included"
"Jul 5, 04:18 PM","You","ultra","Yes","claude-4-sonnet-thinking","123,919","Included"
"Jul 5, 04:17 PM","You","ultra","Yes","claude-4-sonnet-thinking","123,388","Included"
"Jul 5, 04:17 PM","You","ultra","Yes","claude-4-sonnet-thinking","123,177","Included"
"Jul 5, 04:17 PM","You","ultra","Yes","claude-4-sonnet-thinking","122,620","Included"
"Jul 5, 04:17 PM","You","ultra","Yes","claude-4-sonnet-thinking","122,087","Included"
"Jul 5, 04:17 PM","You","ultra","Yes","claude-4-sonnet-thinking","121,772","Included"
"Jul 5, 04:17 PM","You","ultra","Yes","claude-4-sonnet-thinking","121,528","Included"
"Jul 5, 04:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","121,351","Included"
"Jul 5, 04:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","120,238","Included"
"Jul 5, 04:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","49,091","Included"
"Jul 5, 04:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","119,814","Included"
"Jul 5, 04:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","47,404","Included"
"Jul 5, 04:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","47,179","Included"
"Jul 5, 04:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","119,588","Included"
"Jul 5, 04:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","46,719","Included"
"Jul 5, 04:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","119,321","Included"
"Jul 5, 04:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","46,249","Included"
"Jul 5, 04:16 PM","You","ultra","Yes","claude-4-sonnet-thinking","118,759","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","45,650","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","118,550","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","45,251","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","118,324","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","44,983","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","118,055","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","44,456","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","117,489","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","43,958","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","117,276","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","43,575","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","117,053","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","43,123","Included"
"Jul 5, 04:15 PM","You","ultra","Yes","claude-4-sonnet-thinking","116,754","Included"
"Jul 5, 04:14 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","38,337","Included"
"Jul 5, 04:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","116,033","Included"
"Jul 5, 04:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","38,095","Included"
"Jul 5, 04:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","115,824","Included"
"Jul 5, 04:14 PM","You","Errored, Not Charged","Yes","claude-4-sonnet-thinking","36,888","Included"
"Jul 5, 04:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","115,591","Included"
"Jul 5, 04:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","36,589","Included"
"Jul 5, 04:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","115,326","Included"
"Jul 5, 04:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","36,156","Included"
"Jul 5, 04:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","114,845","Included"
"Jul 5, 04:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","35,591","Included"
"Jul 5, 04:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","114,630","Included"
"Jul 5, 04:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","114,397","Included"
"Jul 5, 04:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","34,837","Included"
"Jul 5, 04:14 PM","You","ultra","Yes","claude-4-sonnet-thinking","114,095","Included"
"Jul 5, 04:13 PM","You","ultra","Yes","claude-4-sonnet-thinking","113,545","Included"
"Jul 5, 04:13 PM","You","ultra","Yes","claude-4-sonnet-thinking","113,329","Included"
